barcode,code,YearWeek
TestProcessEligibleChannel2_1,3PZF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3KRM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RPZN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,X8XT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,G72N,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ARNF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KEN4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DQ63,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EPQD,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TDNA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4DM6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,W6GF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RY4W,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YNCW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CRZV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JD3Z,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TDBQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VYWD,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,27G9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XWQP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RDQX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LEG4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Q9FK,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HFJV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,33TC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2PGP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XZNZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HT3P,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NFYY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6PB6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NLEZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,M2X3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8EY8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4LT4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3A7X,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,J3C7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QZXJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BKWH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BZQ3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4H99,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FBE3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6C4M,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,W2AE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZVVG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Q8CW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MN2C,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HHM4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8W9W,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NKPG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QBJ3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CJZH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HBB4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WXJV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YRKC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ECMZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YZ63,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EWC3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3D3R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YKMQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,98ZZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YD26,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2NY6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,X83B,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4BMN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3XYJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GHK7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9P44,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RF8C,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GEQG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XN72,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JTKB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6CJG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DCCJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TNZN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,N6RY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BYYB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WDLR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NZ9R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AYLA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EG23,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZEYX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7Q4V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DVCZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YPAJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TK2Y,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BGBE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7FDA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QJMQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BTR7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GHTX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,F2MW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2F8Y,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,43RD,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VWB8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YQAE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3YHY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EJQ4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PLLV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,69KA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6YXG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AJNK,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3436,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7867,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YVAG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CNG2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,228T,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3N8G,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,C44T,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TEF8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ENL6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,36XM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2JEW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QGX8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FP7Q,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,767K,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RQLV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YVCV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JACT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DRAX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BAC8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CK6X,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6LFX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DWGF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VDFY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AZFN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,A6A6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8CX8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DR7C,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VW6G,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,J9Z3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XFTA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WJC4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YXRJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,T8NE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VXZ9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Z4WP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6TBY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3A3X,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YDQ3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YD7Z,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JA3G,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QFKK,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,A3R7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MRRZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GFWN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GW2H,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JFYH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BDTG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AGV3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GYTQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PXHC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,W6BZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JTVB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9N8H,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3LAA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RDP4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CMCZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZZBB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,A4PN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NAYH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8LRA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NN9M,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,G8NP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,79JJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6ZHW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BBV9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8D4Y,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RRFR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QT9M,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NP3D,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,T4QF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7EML,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WL2Y,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GJQQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,F366,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,R999,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,82ZR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,R7QF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KZMW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NTFB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,W6QE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JC63,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8T3L,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6L4V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,M2QQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DMH6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PMEV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZT34,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DD3Y,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,R9RE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6TXQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DZQL,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KF3R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GCAV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9X69,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TMLP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,79E4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,L3TN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8XL3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,L7KG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WYGQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CBP7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,K8L3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LCZW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TJ9L,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2KQK,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LL63,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,V6H6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DTFL,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MTPY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QN92,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XTMV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,C9R2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6CNA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,A7HF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,83F3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LBYB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FZE3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9VB3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BZHY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CZMA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DBCE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DMZD,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PGH4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GRGA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NE9L,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4TGC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3B2Z,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PAKF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TYV3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8AXP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,F788,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,T3HM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CP2B,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FX4X,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VZLZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KWYT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KAJ6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FV74,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LQHX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CWX6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TVBV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AVND,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,F8QB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PCV2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ATTB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,86LD,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EA79,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YCZR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MLLA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6GA8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WNVD,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AJ7Z,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QMTR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NVAT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XXLJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WARW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZCCH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JVLF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EJNF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WG2V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7WRQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MHF6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3E2N,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BCVR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FBCT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,J23H,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,APCK,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,X96N,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,E9D9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7CC4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,B3ZH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CRCA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8KBF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3WLM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,B3YF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZEX3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6E2H,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,89F7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7A32,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Q2GM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,H34W,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7JFW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VNLT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,P7HT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DWLT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4DXA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MNWY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EGA6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,E99Z,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LT2H,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2Z6D,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4LVG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,N36R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Q9ZG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8LJ2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HNGP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZJQC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,F48Z,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3K6H,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XRVP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HXFD,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MEXQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6CFX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,F3TX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,P8A9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,88XG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,P96H,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,49NC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QJ73,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YJGB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MAXG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2CBX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,883K,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,V73J,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,A3CE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,72EK,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Q77V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2F24,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,G2J2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZH3Z,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QBTB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HCAF,TestProcessEligibleChannel2_1
