barcode,code,YearWeek
TestProcessEligibleChannel2_2,XFCR,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,V89Z,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,49ZZ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,K4DF,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,FPQE,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,WM3C,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,VFZD,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,8GWK,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,NFQR,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,PGFZ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,GT3W,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,4KN7,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,TG7J,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,HP8V,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,6VDX,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,RJZG,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,N3TX,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,4JWH,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,G76Q,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,RJ4L,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,QA9R,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,YEYH,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,37RX,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,KKQA,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,JL67,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,8M6B,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,HJDM,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,RMH4,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,6JW9,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,DFB3,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,QBGM,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,GCX2,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,3D2Z,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,BRFB,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,FFCV,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,2D7X,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,7E63,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,343V,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,B4GH,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,CDBH,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,9DG6,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,GBPY,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,WNTY,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,CJJ7,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,EN8K,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,B7TN,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,AZNL,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,L4T6,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,YEFD,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,6N7M,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,DKB7,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,2JTC,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,JZ9Z,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,3CAP,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,7YDJ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,FQF8,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,WJ2Y,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,D8NP,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,C96D,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,FJR7,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,BM6M,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,T8Y4,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,7RN4,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,KQW2,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,KLWC,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,AN8T,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,4Y3V,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,LRTP,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,CTBD,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,K4WB,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,4PX3,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,V66W,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,M8X4,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,KPK9,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,D3XC,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,TJ7X,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,K4EN,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,KANJ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,KRJW,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,4WTX,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,4EYF,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,QV9D,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,2JJC,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,KKPJ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,2JHG,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,C99B,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,YKKR,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,EXNG,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,6GN8,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,69G8,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,2XE2,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,6QWX,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,W26K,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,CZ6J,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,XWDC,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,VLB3,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,PTDF,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,97J7,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,XTB7,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,GX2J,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,8QX7,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,AEEY,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,CQ88,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,KRHW,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,BFNY,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,PHVJ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,JMWQ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,4N7G,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,HFBK,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,QDWH,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,6E9T,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,4QPC,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,RWT9,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,QQ2J,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,24X4,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,KDEL,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,66HE,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,L9VM,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,T8FN,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,YZFV,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,FLMJ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,6WZW,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,LLLB,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,9RV7,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,4FNT,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,3NZY,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,C3V8,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,MMNE,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,JD7C,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,ANW2,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,6H2Q,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,MH6T,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,HDLT,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,XHAQ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,ARR2,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,LXCW,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,BGPZ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,VAAC,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,Y79K,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,7MVF,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,PQR9,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,X8Y3,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,3KNH,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,RYBM,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,H3XY,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,QQV9,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,XHK2,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,BXJB,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,8QEK,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,R6A4,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,PAHH,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,LE64,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,QVZY,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,GDFD,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,H6ZQ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,8GRL,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,RRKF,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,VRZK,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,3T2M,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,ENKX,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,FWYD,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,GQPD,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,ACN9,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,9ABZ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,PJH9,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,PBFE,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,XAEC,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,YH8Q,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,WN9Q,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,YYYH,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,HEEE,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,74F6,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,G7N9,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,J3BC,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,9VW8,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,KJNV,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,G7CW,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,BJVL,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,424T,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,WJYF,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,6GD8,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,Q3WQ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,GKC2,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,ED97,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,RVAA,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,QR2R,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,AD6E,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,DBBM,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,XXD2,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,HHRW,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,P4Z4,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,ZQH6,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,9HDV,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,8R8A,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,YM7K,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,27VG,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,D6WG,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,PR9Z,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,MVWB,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,CMNT,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,VTBK,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,CDM3,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,6PJN,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,96D2,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,M62G,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,L79A,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,LPW2,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,9ZQ2,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,9X8X,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,FRND,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,FNNQ,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,ELCF,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,VQE3,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,BBB6,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,9HG8,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,VW88,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,E46A,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,84Y8,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,99ZV,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,68E6,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,7QQL,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,XPAT,TestProcessEligibleChannel2_2
TestProcessEligibleChannel2_2,JLNF,TestProcessEligibleChannel2_2
